caller_name,callee_name,caller_number,callee_number,timestamp,duration_seconds,frequency,frequency_history
Jaya Sharma,Qadir Hassan,+919432100012,+918643210001,2024-11-06T07:28:00,55,1,"[2, 1, 3, 3, 1, 3, 3, 1, 2, 1, 1, 1, 3, 2, 3]"
Jaya Sharma,Xavier D'Souza,+919432100012,+917876543210,2024-10-10T12:12:00,72,2,"[3, 3, 3, 1, 3, 2, 2, 1, 3, 2, 2, 2, 2, 1, 2]"
Jaya Sharma,Xavier D'Souza,+919432100012,+917876543210,2024-08-28T11:19:00,67,3,"[1, 1, 3, 2, 3, 2, 2, 2, 1, 3, 2, 3, 2, 1, 3]"
Jaya Sharma,Xavier D'Souza,+919432100012,+917876543210,2024-11-01T02:09:00,36,2,"[2, 3, 2, 1, 3, 2, 1, 1, 2, 3, 2, 2, 1, 3, 2]"
Jaya Sharma,Xavier D'Souza,+919432100012,+917876543210,2024-10-24T04:12:00,33,2,"[2, 3, 2, 1, 2, 3, 2, 2, 3, 3, 2, 1, 1, 1, 1]"
Jaya Sharma,Ritu Agarwal,+919432100012,+918532100012,2024-08-16T20:53:00,91,2,"[1, 3, 3, 2, 2, 1, 2, 3, 3, 1, 1, 1, 2, 2, 1]"
Jaya Sharma,Ritu Agarwal,+919432100012,+918532100012,2024-11-01T23:23:00,84,2,"[3, 2, 2, 3, 3, 2, 3, 1, 2, 3, 3, 3, 1, 2, 1]"
Jaya Sharma,Ritu Agarwal,+919432100012,+918532100012,2024-10-27T01:09:00,50,2,"[3, 1, 2, 1, 1, 2, 2, 2, 3, 2, 1, 2, 2, 3, 3]"
Jaya Sharma,Ritu Agarwal,+919432100012,+918532100012,2024-06-20T16:12:00,108,3,"[1, 1, 3, 1, 3, 2, 2, 3, 2, 2, 3, 3, 3, 2, 1]"
Jaya Sharma,Ritu Agarwal,+919432100012,+918532100012,2024-10-15T18:22:00,115,1,"[1, 1, 3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 3, 1, 1]"
Jaya Sharma,Ritu Agarwal,+919432100012,+918532100012,2024-10-22T19:44:00,116,3,"[3, 3, 3, 3, 1, 2, 2, 1, 1, 1, 1, 2, 2, 2, 3]"
Jaya Sharma,Ritu Agarwal,+919432100012,+918532100012,2024-09-01T04:52:00,66,3,"[3, 2, 1, 3, 2, 1, 3, 1, 1, 1, 3, 1, 3, 1, 2]"
Kiran Desai,Qadir Hassan,+919321000123,+918643210001,2024-09-17T22:48:00,110,1,"[1, 1, 2, 2, 1, 1, 1, 1, 3, 3, 3, 1, 2, 1, 2]"
Kiran Desai,Qadir Hassan,+919321000123,+918643210001,2024-06-12T02:19:00,95,1,"[1, 1, 3, 1, 3, 1, 1, 3, 2, 1, 1, 1, 3, 2, 3]"
Kiran Desai,Qadir Hassan,+919321000123,+918643210001,2024-08-29T11:10:00,119,3,"[3, 3, 1, 3, 3, 1, 1, 3, 1, 3, 1, 3, 1, 2, 1]"
Kiran Desai,Qadir Hassan,+919321000123,+918643210001,2024-10-16T00:46:00,22,1,"[3, 3, 2, 2, 3, 3, 1, 2, 3, 1, 1, 2, 2, 2, 1]"
Kiran Desai,Ritu Agarwal,+919321000123,+918532100012,2024-09-13T03:48:00,50,1,"[2, 1, 3, 1, 2, 2, 3, 2, 3, 3, 1, 1, 2, 2, 1]"
Kiran Desai,Ritu Agarwal,+919321000123,+918532100012,2024-09-07T09:29:00,86,3,"[2, 3, 2, 1, 3, 2, 2, 2, 1, 1, 2, 3, 2, 1, 1]"
Kiran Desai,Ritu Agarwal,+919321000123,+918532100012,2024-11-20T15:43:00,23,2,"[2, 3, 3, 3, 1, 1, 1, 2, 2, 3, 3, 1, 3, 1, 1]"
Kiran Desai,Ritu Agarwal,+919321000123,+918532100012,2024-09-02T06:21:00,35,3,"[2, 1, 1, 2, 3, 2, 2, 3, 3, 3, 2, 3, 2, 2, 2]"
Kiran Desai,Ritu Agarwal,+919321000123,+918532100012,2024-11-18T19:25:00,72,3,"[2, 1, 2, 1, 1, 2, 2, 2, 1, 3, 1, 1, 1, 3, 1]"
Kiran Desai,Ritu Agarwal,+919321000123,+918532100012,2024-06-18T15:43:00,13,1,"[2, 3, 3, 2, 1, 2, 3, 3, 1, 1, 3, 3, 2, 2, 1]"
Kiran Desai,Xavier D'Souza,+919321000123,+917876543210,2024-11-17T15:31:00,74,2,"[3, 2, 3, 3, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 1]"
Kiran Desai,Xavier D'Souza,+919321000123,+917876543210,2024-06-09T05:35:00,94,2,"[3, 1, 2, 2, 1, 2, 3, 2, 2, 1, 3, 3, 2, 3, 3]"
Kiran Desai,Xavier D'Souza,+919321000123,+917876543210,2024-11-23T17:36:00,70,2,"[3, 1, 3, 1, 2, 2, 2, 3, 2, 3, 3, 2, 2, 2, 1]"
Kiran Desai,Xavier D'Souza,+919321000123,+917876543210,2024-06-08T18:02:00,26,2,"[2, 3, 3, 1, 3, 2, 2, 1, 2, 2, 2, 2, 2, 1, 3]"
Kiran Desai,Xavier D'Souza,+919321000123,+917876543210,2024-08-02T07:15:00,92,2,"[3, 1, 3, 1, 2, 1, 2, 1, 1, 3, 2, 1, 2, 3, 2]"
Kiran Desai,Xavier D'Souza,+919321000123,+917876543210,2024-10-24T16:57:00,63,2,"[1, 3, 2, 3, 1, 2, 2, 3, 2, 2, 3, 1, 2, 1, 3]"
Kiran Desai,Xavier D'Souza,+919321000123,+917876543210,2024-11-20T06:21:00,73,3,"[3, 2, 1, 3, 2, 2, 2, 1, 2, 3, 1, 3, 1, 2, 2]"
Lakshmi Nair,Omkar Joshi,+919210001234,+918865432100,2024-11-07T23:05:00,101,3,"[1, 3, 2, 2, 1, 3, 3, 2, 2, 1, 2, 1, 3, 2, 3]"
Lakshmi Nair,Omkar Joshi,+919210001234,+918865432100,2024-08-16T13:42:00,79,2,"[1, 2, 2, 2, 3, 3, 2, 3, 3, 1, 1, 3, 3, 3, 1]"
Lakshmi Nair,Omkar Joshi,+919210001234,+918865432100,2024-10-26T15:13:00,94,3,"[2, 2, 3, 3, 3, 2, 3, 3, 3, 1, 3, 1, 2, 2, 1]"
Lakshmi Nair,Omkar Joshi,+919210001234,+918865432100,2024-08-01T04:47:00,97,2,"[2, 2, 2, 1, 3, 1, 2, 2, 2, 3, 1, 2, 3, 3, 1]"
Lakshmi Nair,Omkar Joshi,+919210001234,+918865432100,2024-09-12T07:07:00,29,1,"[1, 1, 2, 2, 2, 3, 2, 2, 3, 1, 1, 1, 2, 1, 1]"
Lakshmi Nair,Omkar Joshi,+919210001234,+918865432100,2024-08-06T08:42:00,80,1,"[3, 1, 3, 2, 1, 1, 1, 2, 3, 2, 1, 2, 2, 3, 3]"
Lakshmi Nair,Suresh Iyer,+919210001234,+918421000123,2024-09-10T23:53:00,27,1,"[1, 3, 3, 3, 1, 3, 3, 3, 3, 2, 2, 1, 1, 3, 1]"
Lakshmi Nair,Suresh Iyer,+919210001234,+918421000123,2024-08-20T10:53:00,84,3,"[2, 3, 3, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3]"
Lakshmi Nair,Suresh Iyer,+919210001234,+918421000123,2024-06-15T15:34:00,57,3,"[1, 2, 3, 2, 2, 3, 1, 2, 1, 2, 2, 3, 2, 2, 1]"
Lakshmi Nair,Suresh Iyer,+919210001234,+918421000123,2024-11-13T19:02:00,117,3,"[3, 1, 3, 3, 1, 2, 3, 2, 2, 3, 3, 2, 3, 1, 3]"
Lakshmi Nair,Uday Chauhan,+919210001234,+918200012345,2024-09-22T12:00:00,60,2,"[2, 1, 1, 2, 1, 1, 2, 3, 2, 3, 2, 1, 2, 1, 2]"
Lakshmi Nair,Uday Chauhan,+919210001234,+918200012345,2024-09-29T23:26:00,117,2,"[3, 2, 1, 1, 3, 2, 3, 1, 2, 2, 3, 3, 3, 3, 2]"
Lakshmi Nair,Uday Chauhan,+919210001234,+918200012345,2024-09-25T22:01:00,107,1,"[3, 3, 1, 3, 2, 3, 1, 1, 2, 1, 3, 2, 2, 3, 1]"
Lakshmi Nair,Uday Chauhan,+919210001234,+918200012345,2024-06-29T05:15:00,76,3,"[3, 1, 3, 3, 2, 2, 2, 2, 3, 1, 2, 1, 3, 3, 2]"
Lakshmi Nair,Uday Chauhan,+919210001234,+918200012345,2024-08-12T06:05:00,63,2,"[1, 2, 2, 3, 1, 1, 1, 3, 3, 3, 3, 1, 1, 2, 1]"
Lakshmi Nair,Uday Chauhan,+919210001234,+918200012345,2024-08-07T22:54:00,31,1,"[2, 3, 2, 3, 2, 1, 1, 2, 1, 3, 1, 1, 3, 3, 2]"
Mohammed Farooq,Vandana Pillai,+919100012345,+918100123456,2024-07-23T06:55:00,114,2,"[2, 3, 2, 2, 1, 2, 1, 3, 1, 2, 3, 3, 1, 2, 1]"
Mohammed Farooq,Vandana Pillai,+919100012345,+918100123456,2024-09-13T04:01:00,47,2,"[1, 3, 2, 1, 2, 3, 3, 3, 2, 1, 1, 2, 1, 2, 3]"
Mohammed Farooq,Vandana Pillai,+919100012345,+918100123456,2024-09-10T21:13:00,101,2,"[3, 2, 3, 3, 2, 1, 1, 3, 1, 1, 2, 1, 2, 2, 3]"
Mohammed Farooq,Vandana Pillai,+919100012345,+918100123456,2024-11-19T19:45:00,105,1,"[1, 2, 3, 3, 2, 2, 2, 3, 2, 1, 3, 1, 3, 1, 2]"
Mohammed Farooq,Vandana Pillai,+919100012345,+918100123456,2024-07-14T16:31:00,53,2,"[1, 1, 2, 3, 3, 2, 1, 2, 1, 2, 1, 1, 2, 2, 3]"
Mohammed Farooq,Vandana Pillai,+919100012345,+918100123456,2024-09-01T13:18:00,43,3,"[2, 3, 2, 2, 1, 2, 3, 2, 1, 3, 3, 3, 2, 1, 1]"
Mohammed Farooq,Xavier D'Souza,+919100012345,+917876543210,2024-06-14T07:11:00,14,2,"[2, 1, 3, 2, 2, 1, 2, 1, 2, 2, 3, 3, 2, 2, 2]"
Mohammed Farooq,Xavier D'Souza,+919100012345,+917876543210,2024-06-29T23:55:00,28,1,"[2, 1, 1, 2, 1, 1, 3, 3, 2, 3, 3, 3, 1, 3, 1]"
Mohammed Farooq,Xavier D'Souza,+919100012345,+917876543210,2024-10-13T18:11:00,63,1,"[1, 2, 3, 1, 2, 1, 2, 3, 3, 1, 2, 2, 3, 1, 2]"
Mohammed Farooq,Xavier D'Souza,+919100012345,+917876543210,2024-07-10T00:05:00,68,3,"[3, 2, 2, 3, 2, 3, 3, 1, 2, 1, 3, 3, 2, 2, 3]"
Mohammed Farooq,Xavier D'Souza,+919100012345,+917876543210,2024-10-24T04:13:00,120,1,"[3, 2, 2, 1, 3, 1, 3, 3, 2, 1, 2, 2, 1, 1, 2]"
Mohammed Farooq,Priya Menon,+919100012345,+918754321000,2024-06-06T06:10:00,59,2,"[2, 3, 3, 1, 1, 2, 2, 2, 3, 2, 3, 3, 1, 2, 3]"
Mohammed Farooq,Priya Menon,+919100012345,+918754321000,2024-06-25T11:32:00,35,2,"[2, 2, 2, 2, 3, 3, 2, 1, 2, 2, 3, 1, 2, 3, 2]"
Mohammed Farooq,Priya Menon,+919100012345,+918754321000,2024-06-24T01:32:00,53,2,"[3, 1, 3, 3, 3, 1, 2, 3, 3, 3, 3, 1, 2, 2, 2]"
Mohammed Farooq,Priya Menon,+919100012345,+918754321000,2024-06-21T15:19:00,29,1,"[3, 2, 1, 3, 2, 2, 3, 1, 3, 1, 1, 3, 1, 3, 2]"
Neha Gupta,Uday Chauhan,+918976543210,+918200012345,2024-08-30T08:37:00,20,3,"[1, 1, 3, 3, 2, 1, 1, 2, 1, 1, 2, 3, 2, 2, 3]"
Neha Gupta,Uday Chauhan,+918976543210,+918200012345,2024-09-25T21:28:00,89,2,"[2, 1, 1, 1, 1, 3, 3, 2, 3, 1, 2, 3, 1, 1, 2]"
Neha Gupta,Uday Chauhan,+918976543210,+918200012345,2024-06-30T00:10:00,93,2,"[2, 3, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 3, 3, 3]"
Neha Gupta,Uday Chauhan,+918976543210,+918200012345,2024-11-20T12:51:00,48,1,"[1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 3, 1, 3, 1]"
Neha Gupta,Uday Chauhan,+918976543210,+918200012345,2024-09-20T20:54:00,111,3,"[1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 3, 3, 2, 2]"
Neha Gupta,Uday Chauhan,+918976543210,+918200012345,2024-09-29T00:55:00,67,3,"[1, 1, 2, 3, 2, 1, 2, 1, 1, 3, 3, 2, 2, 2, 3]"
Neha Gupta,Uday Chauhan,+918976543210,+918200012345,2024-10-27T19:46:00,80,2,"[1, 2, 2, 2, 3, 3, 3, 3, 3, 2, 1, 3, 1, 3, 1]"
Neha Gupta,Priya Menon,+918976543210,+918754321000,2024-10-26T10:35:00,18,2,"[3, 2, 2, 1, 2, 3, 3, 2, 2, 3, 2, 1, 1, 2, 3]"
Neha Gupta,Priya Menon,+918976543210,+918754321000,2024-07-20T15:22:00,66,1,"[3, 1, 3, 3, 2, 3, 3, 3, 2, 1, 2, 3, 3, 2, 2]"
Neha Gupta,Priya Menon,+918976543210,+918754321000,2024-11-20T20:47:00,56,2,"[1, 3, 1, 2, 3, 3, 1, 3, 2, 1, 1, 1, 1, 3, 2]"
Neha Gupta,Priya Menon,+918976543210,+918754321000,2024-06-26T13:31:00,48,1,"[1, 3, 1, 1, 2, 2, 2, 3, 1, 1, 3, 1, 1, 2, 2]"
Neha Gupta,Priya Menon,+918976543210,+918754321000,2024-06-30T19:14:00,25,3,"[1, 2, 2, 2, 2, 1, 3, 2, 1, 3, 3, 3, 3, 1, 3]"
Neha Gupta,Priya Menon,+918976543210,+918754321000,2024-06-13T14:51:00,68,1,"[1, 3, 3, 1, 3, 1, 3, 1, 1, 3, 1, 1, 2, 1, 3]"
Neha Gupta,Priya Menon,+918976543210,+918754321000,2024-08-14T22:28:00,107,3,"[2, 3, 1, 1, 3, 2, 2, 1, 1, 1, 2, 2, 1, 1, 2]"
Neha Gupta,Priya Menon,+918976543210,+918754321000,2024-08-27T09:32:00,31,1,"[2, 2, 3, 2, 2, 3, 3, 1, 1, 3, 2, 1, 1, 2, 2]"
Neha Gupta,Priya Menon,+918976543210,+918754321000,2024-09-13T14:54:00,76,3,"[2, 1, 2, 1, 1, 3, 3, 1, 1, 2, 2, 2, 1, 2, 1]"
Neha Gupta,Vandana Pillai,+918976543210,+918100123456,2024-06-10T21:59:00,92,1,"[3, 1, 3, 3, 3, 3, 2, 2, 2, 3, 3, 3, 2, 3, 3]"
Neha Gupta,Vandana Pillai,+918976543210,+918100123456,2024-08-20T11:00:00,115,2,"[3, 3, 1, 3, 2, 2, 3, 1, 3, 3, 3, 3, 2, 3, 2]"
Neha Gupta,Vandana Pillai,+918976543210,+918100123456,2024-11-14T12:49:00,35,2,"[1, 1, 3, 2, 2, 3, 3, 3, 1, 3, 3, 2, 1, 1, 3]"
Neha Gupta,Vandana Pillai,+918976543210,+918100123456,2024-10-20T09:33:00,53,3,"[1, 1, 1, 3, 3, 2, 1, 2, 3, 2, 3, 1, 3, 1, 2]"
Neha Gupta,Vandana Pillai,+918976543210,+918100123456,2024-08-06T20:32:00,55,1,"[1, 3, 1, 2, 2, 3, 3, 1, 2, 2, 1, 3, 3, 3, 3]"
Neha Gupta,Vandana Pillai,+918976543210,+918100123456,2024-11-08T21:34:00,118,3,"[1, 2, 2, 2, 3, 3, 3, 3, 1, 3, 2, 3, 3, 1, 1]"
Neha Gupta,Vandana Pillai,+918976543210,+918100123456,2024-08-23T16:37:00,34,2,"[2, 1, 1, 3, 2, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1]"
Neha Gupta,Vandana Pillai,+918976543210,+918100123456,2024-09-03T21:33:00,61,3,"[3, 3, 2, 2, 3, 2, 3, 2, 2, 3, 2, 3, 2, 1, 1]"
Neha Gupta,Vandana Pillai,+918976543210,+918100123456,2024-10-08T04:31:00,101,2,"[1, 3, 3, 3, 1, 3, 1, 2, 2, 1, 3, 1, 3, 2, 1]"
Jaya Sharma,Yamini Devi,+919432100012,+917765432100,2024-06-29T03:23:00,41,1,[1]
Xavier D'Souza,Zaheer Abbas,+917876543210,+917654321000,2024-06-11T16:09:00,12,1,[1]
Harpreet Singh,Ananya Mishra,+919654321000,+917543210001,2024-08-18T11:19:00,23,1,[1]
Lakshmi Nair,Bharat Patel,+919210001234,+917432100012,2024-06-08T04:09:00,55,1,[1]
Jaya Sharma,Chitra Krishnan,+919432100012,+917321000123,2024-06-13T09:56:00,23,1,[1]
Uday Chauhan,Dinesh Rawat,+918200012345,+917210001234,2024-07-17T23:31:00,5,1,[1]
Ritu Agarwal,Esha Tiwari,+918532100012,+917100012345,2024-10-19T11:04:00,60,1,[1]
Priya Menon,Farhan Qureshi,+918754321000,+916987654321,2024-09-15T15:36:00,24,1,[1]
Kiran Desai,Geeta Kapoor,+919321000123,+916876543210,2024-08-26T12:30:00,58,1,[1]
Suresh Iyer,Hemant Saxena,+918421000123,+916765432100,2024-07-06T16:40:00,34,1,[1]
Kiran Desai,Isha Rajan,+919321000123,+916654321000,2024-11-18T14:09:00,60,1,[1]
Ganesh Patil,Jagdish Thakur,+919765432100,+916543210001,2024-06-23T19:42:00,44,1,[1]
Jaya Sharma,Kavita Soni,+919432100012,+916432100012,2024-09-08T07:57:00,30,1,[1]
Ganesh Patil,Lalita Verma,+919765432100,+916321000123,2024-10-17T01:42:00,33,1,[1]
Wasim Khan,Manoj Dubey,+917987654321,+916210001234,2024-11-13T02:55:00,15,1,[1]
Yamini Devi,Farah Sheikh,+917765432100,+919812345678,2024-11-15T18:00:00,180,1,"[0, 0, 0, 0, 0, 1]"
